sequence_record_id,associated_pathogen_record_id,associated_rodent_record_id,study_id,sequenceType,virus_clean,matched_virus,original_name,accession_number,country,eventDate,species,host_genus,gbif_id,coordinate_resolution,decimalLatitude,decimalLongitude,n_assayed,n_positive,n_negative,version
david_4424,david_NA,david_45767,david_308,Host,NA,NA,NA,KY283534,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389043834,37.35852388,NA,NA,NA,v3
david_4425,david_NA,david_45768,david_308,Host,NA,NA,NA,KF779658,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388633666,37.35844883,NA,NA,NA,v3
david_4426,david_NA,david_45768,david_308,Host,NA,NA,NA,KY283339,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388633666,37.35844883,NA,NA,NA,v3
david_4427,david_NA,david_45769,david_308,Host,NA,NA,NA,KF779659,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388879767,37.35852388,NA,NA,NA,v3
david_4428,david_NA,david_45769,david_308,Host,NA,NA,NA,KY283340,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388879767,37.35852388,NA,NA,NA,v3
david_4429,david_NA,david_45770,david_308,Host,NA,NA,NA,KF779660,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388715699,37.35837378,NA,NA,NA,v3
david_4430,david_NA,david_45771,david_308,Host,NA,NA,NA,KF779661,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388469598,37.35852388,NA,NA,NA,v3
david_4431,david_NA,david_45772,david_308,Host,NA,NA,NA,KF779662,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388305531,37.35799852,NA,NA,NA,v3
david_4432,david_NA,david_45772,david_308,Host,NA,NA,NA,KY283341,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388305531,37.35799852,NA,NA,NA,v3
david_4433,david_NA,david_45773,david_308,Host,NA,NA,NA,KF779663,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389043834,37.35837378,NA,NA,NA,v3
david_4434,david_NA,david_45774,david_308,Host,NA,NA,NA,KF779664,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388469598,37.35822367,NA,NA,NA,v3
david_4435,david_NA,david_45775,david_308,Host,NA,NA,NA,KF779665,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390162231,37.36617481,NA,NA,NA,v3
david_4436,david_NA,david_45775,david_308,Host,NA,NA,NA,KY283342,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390162231,37.36617481,NA,NA,NA,v3
david_4437,david_NA,david_45776,david_308,Host,NA,NA,NA,KF779666,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36594475,NA,NA,NA,v3
david_4438,david_NA,david_45777,david_308,Host,NA,NA,NA,KF779667,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390071958,37.36617481,NA,NA,NA,v3
david_4439,david_NA,david_45778,david_308,Host,NA,NA,NA,KF779668,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389981685,37.36594475,NA,NA,NA,v3
david_4440,david_NA,david_45779,david_308,Host,NA,NA,NA,KF779669,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.39013214,37.36591599,NA,NA,NA,v3
david_4441,david_NA,david_45780,david_308,Host,NA,NA,NA,KF779670,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36608854,NA,NA,NA,v3
david_4442,david_NA,david_45780,david_308,Host,NA,NA,NA,KY283343,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36608854,NA,NA,NA,v3
david_4443,david_NA,david_45781,david_308,Host,NA,NA,NA,KF779671,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389981685,37.36608854,NA,NA,NA,v3
david_4444,david_NA,david_45782,david_308,Host,NA,NA,NA,KF779672,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36605978,NA,NA,NA,v3
david_4445,david_NA,david_45782,david_308,Host,NA,NA,NA,KY283344,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36605978,NA,NA,NA,v3
david_4446,david_NA,david_45783,david_308,Host,NA,NA,NA,KF779673,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390222413,37.36617481,NA,NA,NA,v3
david_4447,david_NA,david_45784,david_308,Host,NA,NA,NA,KF779674,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389043834,37.35799852,NA,NA,NA,v3
david_4448,david_NA,david_45784,david_308,Host,NA,NA,NA,KY283345,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389043834,37.35799852,NA,NA,NA,v3
david_4449,david_NA,david_45785,david_308,Host,NA,NA,NA,KF779675,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388715699,37.35807357,NA,NA,NA,v3
david_4450,david_NA,david_45786,david_308,Host,NA,NA,NA,KF779676,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388797733,37.35852388,NA,NA,NA,v3
david_4451,david_NA,david_45786,david_308,Host,NA,NA,NA,KY283346,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388797733,37.35852388,NA,NA,NA,v3
david_4452,david_NA,david_45787,david_308,Host,NA,NA,NA,KF779677,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388633666,37.35822367,NA,NA,NA,v3
david_4453,david_NA,david_45788,david_308,Host,NA,NA,NA,KF779678,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388387564,37.35859893,NA,NA,NA,v3
david_4454,david_NA,david_45789,david_308,Host,NA,NA,NA,KF779679,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.3889618,37.35829872,NA,NA,NA,v3
david_4455,david_NA,david_45789,david_308,Host,NA,NA,NA,KY283347,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.3889618,37.35829872,NA,NA,NA,v3
david_4456,david_NA,david_45790,david_308,Host,NA,NA,NA,KF779680,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388797733,37.35799852,NA,NA,NA,v3
david_4457,david_NA,david_45791,david_308,Host,NA,NA,NA,KF779681,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389043834,37.35867398,NA,NA,NA,v3
david_4458,david_NA,david_45792,david_308,Host,NA,NA,NA,KF779682,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388797733,37.35807357,NA,NA,NA,v3
david_4459,david_NA,david_45793,david_308,Host,NA,NA,NA,KF779683,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388305531,37.35844883,NA,NA,NA,v3
david_4460,david_NA,david_45794,david_308,Host,NA,NA,NA,KF779684,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388387564,37.35829872,NA,NA,NA,v3
david_4461,david_NA,david_45794,david_308,Host,NA,NA,NA,KY283348,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388387564,37.35829872,NA,NA,NA,v3
david_4462,david_NA,david_45795,david_308,Host,NA,NA,NA,KF779685,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388551632,37.35852388,NA,NA,NA,v3
david_4463,david_NA,david_45796,david_308,Host,NA,NA,NA,KF779686,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388715699,37.35829872,NA,NA,NA,v3
david_4464,david_NA,david_45797,david_308,Host,NA,NA,NA,KF779687,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298606368,37.18279788,NA,NA,NA,v3
david_4465,david_NA,david_45797,david_308,Host,NA,NA,NA,KY283349,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298606368,37.18279788,NA,NA,NA,v3
david_4466,david_NA,david_45798,david_308,Host,NA,NA,NA,KF779688,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298601205,37.18279151,NA,NA,NA,v3
david_4467,david_NA,david_45798,david_308,Host,NA,NA,NA,KY283350,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298601205,37.18279151,NA,NA,NA,v3
david_4468,david_NA,david_45799,david_308,Host,NA,NA,NA,KF779689,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298596041,37.18279151,NA,NA,NA,v3
david_4469,david_NA,david_45799,david_308,Host,NA,NA,NA,KY283351,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.298596041,37.18279151,NA,NA,NA,v3
david_4470,david_NA,david_45800,david_308,Host,NA,NA,NA,KF779690,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.296859093,37.17616022,NA,NA,NA,v3
david_4471,david_NA,david_45800,david_308,Host,NA,NA,NA,KY283352,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.296859093,37.17616022,NA,NA,NA,v3
david_4472,david_NA,david_45801,david_308,Host,NA,NA,NA,KF779691,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.29682684,37.17616022,NA,NA,NA,v3
david_4473,david_NA,david_45801,david_308,Host,NA,NA,NA,KY283353,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.29682684,37.17616022,NA,NA,NA,v3
david_4474,david_NA,david_45802,david_308,Host,NA,NA,NA,KF779692,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388356231,37.36611729,NA,NA,NA,v3
david_4475,david_NA,david_45802,david_308,Host,NA,NA,NA,KY283354,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.388356231,37.36611729,NA,NA,NA,v3
david_4476,david_NA,david_45803,david_308,Host,NA,NA,NA,KF779693,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36605978,NA,NA,NA,v3
david_4477,david_NA,david_45803,david_308,Host,NA,NA,NA,KY283355,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36605978,NA,NA,NA,v3
david_4478,david_NA,david_45804,david_308,Host,NA,NA,NA,KF779694,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36594475,NA,NA,NA,v3
david_4479,david_NA,david_45805,david_308,Host,NA,NA,NA,KF779695,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36594475,NA,NA,NA,v3
david_4480,david_NA,david_45806,david_308,Host,NA,NA,NA,KF779696,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36614605,NA,NA,NA,v3
david_4481,david_NA,david_45807,david_308,Host,NA,NA,NA,KF779697,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36591599,NA,NA,NA,v3
david_4482,david_NA,david_45807,david_308,Host,NA,NA,NA,KY283356,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36591599,NA,NA,NA,v3
david_4483,david_NA,david_45808,david_308,Host,NA,NA,NA,KF779698,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36600226,NA,NA,NA,v3
david_4484,david_NA,david_45809,david_308,Host,NA,NA,NA,KF779699,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36603102,NA,NA,NA,v3
david_4485,david_NA,david_45810,david_308,Host,NA,NA,NA,KF779700,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.389951594,37.36614605,NA,NA,NA,v3
david_4486,david_NA,david_45810,david_308,Host,NA,NA,NA,KY283357,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.389951594,37.36614605,NA,NA,NA,v3
david_4487,david_NA,david_45811,david_308,Host,NA,NA,NA,KF779701,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36617481,NA,NA,NA,v3
david_4488,david_NA,david_45812,david_308,Host,NA,NA,NA,KF779702,Tanzania,2009-12-16,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36603102,NA,NA,NA,v3
david_4489,david_NA,david_45813,david_308,Host,NA,NA,NA,KF779703,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.292133611,37.18861093,NA,NA,NA,v3
david_4490,david_NA,david_45813,david_308,Host,NA,NA,NA,KY283358,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.292133611,37.18861093,NA,NA,NA,v3
david_4491,david_NA,david_45814,david_308,Host,NA,NA,NA,KF779704,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.29191771,37.18823567,NA,NA,NA,v3
david_4492,david_NA,david_45814,david_308,Host,NA,NA,NA,KY283359,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.29191771,37.18823567,NA,NA,NA,v3
david_4493,david_NA,david_45815,david_308,Host,NA,NA,NA,KF779705,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.291773776,37.18838578,NA,NA,NA,v3
david_4494,david_NA,david_45815,david_308,Host,NA,NA,NA,KY283360,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.291773776,37.18838578,NA,NA,NA,v3
david_4495,david_NA,david_45816,david_308,Host,NA,NA,NA,KF779706,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.291989677,37.18868598,NA,NA,NA,v3
david_4496,david_NA,david_45817,david_308,Host,NA,NA,NA,KF779707,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.299097011,37.19139687,NA,NA,NA,v3
david_4497,david_NA,david_45817,david_308,Host,NA,NA,NA,KY283361,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.299097011,37.19139687,NA,NA,NA,v3
david_4498,david_NA,david_45818,david_308,Host,NA,NA,NA,KF779708,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.299097011,37.19134517,NA,NA,NA,v3
david_4499,david_NA,david_45818,david_308,Host,NA,NA,NA,KY283362,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.299097011,37.19134517,NA,NA,NA,v3
david_4500,david_NA,david_45819,david_308,Host,NA,NA,NA,KF779709,Tanzania,2009-12-17,Mastomys natalensis,Mastomys,2438911,site,-6.299027005,37.19139687,NA,NA,NA,v3
david_4501,david_NA,david_45824,david_308,Host,NA,NA,NA,KY283536,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.3533617,NA,NA,NA,v3
david_4502,david_NA,david_45838,david_308,Host,NA,NA,NA,KF779710,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384209823,37.35343885,NA,NA,NA,v3
david_4503,david_NA,david_45839,david_308,Host,NA,NA,NA,KF779711,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35347742,NA,NA,NA,v3
david_4504,david_NA,david_45839,david_308,Host,NA,NA,NA,KY283363,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35347742,NA,NA,NA,v3
david_4505,david_NA,david_45841,david_308,Host,NA,NA,NA,KF779712,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35347742,NA,NA,NA,v3
david_4506,david_NA,david_45842,david_308,Host,NA,NA,NA,KF779713,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35359314,NA,NA,NA,v3
david_4507,david_NA,david_45842,david_308,Host,NA,NA,NA,KY283364,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35359314,NA,NA,NA,v3
david_4508,david_NA,david_45843,david_308,Host,NA,NA,NA,KF779714,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35351599,NA,NA,NA,v3
david_4509,david_NA,david_45843,david_308,Host,NA,NA,NA,KY283365,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35351599,NA,NA,NA,v3
david_4510,david_NA,david_45844,david_308,Host,NA,NA,NA,KF779715,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384183923,37.35332313,NA,NA,NA,v3
david_4511,david_NA,david_45844,david_308,Host,NA,NA,NA,KY283366,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384183923,37.35332313,NA,NA,NA,v3
david_4512,david_NA,david_45845,david_308,Host,NA,NA,NA,KF779716,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35332313,NA,NA,NA,v3
david_4513,david_NA,david_45845,david_308,Host,NA,NA,NA,KY283367,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35332313,NA,NA,NA,v3
david_4514,david_NA,david_45846,david_308,Host,NA,NA,NA,KF779717,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384132123,37.35332313,NA,NA,NA,v3
david_4515,david_NA,david_45846,david_308,Host,NA,NA,NA,KY283368,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384132123,37.35332313,NA,NA,NA,v3
david_4516,david_NA,david_45847,david_308,Host,NA,NA,NA,KF779718,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384158023,37.35355456,NA,NA,NA,v3
david_4517,david_NA,david_45847,david_308,Host,NA,NA,NA,KY283369,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384158023,37.35355456,NA,NA,NA,v3
david_4518,david_NA,david_45848,david_308,Host,NA,NA,NA,KF779719,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384158023,37.35328455,NA,NA,NA,v3
david_4519,david_NA,david_45849,david_308,Host,NA,NA,NA,KF779720,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35355456,NA,NA,NA,v3
david_4520,david_NA,david_45849,david_308,Host,NA,NA,NA,KY283370,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35355456,NA,NA,NA,v3
david_4521,david_NA,david_45850,david_308,Host,NA,NA,NA,KF779721,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384235723,37.35363171,NA,NA,NA,v3
david_4522,david_NA,david_45851,david_308,Host,NA,NA,NA,KF779722,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384196873,37.35340027,NA,NA,NA,v3
david_4523,david_NA,david_45852,david_308,Host,NA,NA,NA,KF779723,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384170973,37.35340027,NA,NA,NA,v3
david_4524,david_NA,david_45853,david_308,Host,NA,NA,NA,KF779724,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384209823,37.35351599,NA,NA,NA,v3
david_4525,david_NA,david_45854,david_308,Host,NA,NA,NA,KF779725,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384196873,37.35351599,NA,NA,NA,v3
david_4526,david_NA,david_45855,david_308,Host,NA,NA,NA,KF779726,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384170973,37.35363171,NA,NA,NA,v3
david_4527,david_NA,david_45855,david_308,Host,NA,NA,NA,KY283371,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384170973,37.35363171,NA,NA,NA,v3
david_4528,david_NA,david_45856,david_308,Host,NA,NA,NA,KF779727,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384235723,37.35359314,NA,NA,NA,v3
david_4529,david_NA,david_45857,david_308,Host,NA,NA,NA,KF779728,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35355456,NA,NA,NA,v3
david_4530,david_NA,david_45857,david_308,Host,NA,NA,NA,KY283372,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384222773,37.35355456,NA,NA,NA,v3
david_4531,david_NA,david_45858,david_308,Host,NA,NA,NA,KF779729,Tanzania,2009-12-21,Mastomys natalensis,Mastomys,2438911,site,-6.384248673,37.35343885,NA,NA,NA,v3
david_4532,david_NA,david_45867,david_308,Host,NA,NA,NA,KF779730,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379811939,37.36235459,NA,NA,NA,v3
david_4533,david_NA,david_45867,david_308,Host,NA,NA,NA,KY283373,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379811939,37.36235459,NA,NA,NA,v3
david_4534,david_NA,david_45868,david_308,Host,NA,NA,NA,KF779731,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36247337,NA,NA,NA,v3
david_4535,david_NA,david_45869,david_308,Host,NA,NA,NA,KF779732,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36271091,NA,NA,NA,v3
david_4536,david_NA,david_45869,david_308,Host,NA,NA,NA,KY283374,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36271091,NA,NA,NA,v3
david_4537,david_NA,david_45870,david_308,Host,NA,NA,NA,KF779733,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379414168,37.36330477,NA,NA,NA,v3
david_4538,david_NA,david_45870,david_308,Host,NA,NA,NA,KY283375,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379414168,37.36330477,NA,NA,NA,v3
david_4539,david_NA,david_45871,david_308,Host,NA,NA,NA,KF779734,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379712496,37.36330477,NA,NA,NA,v3
david_4540,david_NA,david_45872,david_308,Host,NA,NA,NA,KF779735,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379314725,37.36235459,NA,NA,NA,v3
david_4541,david_NA,david_45873,david_308,Host,NA,NA,NA,KF779736,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379712496,37.36247337,NA,NA,NA,v3
david_4542,david_NA,david_45874,david_308,Host,NA,NA,NA,KF779737,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379513611,37.36259214,NA,NA,NA,v3
david_4543,david_NA,david_45874,david_308,Host,NA,NA,NA,KY283376,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379513611,37.36259214,NA,NA,NA,v3
david_4544,david_NA,david_45875,david_308,Host,NA,NA,NA,KF779738,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36294845,NA,NA,NA,v3
david_4545,david_NA,david_45876,david_308,Host,NA,NA,NA,KF779739,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379414168,37.36271091,NA,NA,NA,v3
david_4546,david_NA,david_45877,david_308,Host,NA,NA,NA,KF779740,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36259214,NA,NA,NA,v3
david_4547,david_NA,david_45877,david_308,Host,NA,NA,NA,KY283377,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36259214,NA,NA,NA,v3
david_4548,david_NA,david_45878,david_308,Host,NA,NA,NA,KF779741,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379115839,37.36294845,NA,NA,NA,v3
david_4549,david_NA,david_45878,david_308,Host,NA,NA,NA,KY283378,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379115839,37.36294845,NA,NA,NA,v3
david_4550,david_NA,david_45879,david_308,Host,NA,NA,NA,KF779742,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379314725,37.36223582,NA,NA,NA,v3
david_4551,david_NA,david_45879,david_308,Host,NA,NA,NA,KY283379,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379314725,37.36223582,NA,NA,NA,v3
david_4552,david_NA,david_45880,david_308,Host,NA,NA,NA,KF779743,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.380010825,37.36330477,NA,NA,NA,v3
david_4553,david_NA,david_45881,david_308,Host,NA,NA,NA,KF779744,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379911382,37.36223582,NA,NA,NA,v3
david_4554,david_NA,david_45882,david_308,Host,NA,NA,NA,KF779745,Tanzania,2009-12-22,Mastomys natalensis,Mastomys,2438911,site,-6.379314725,37.36259214,NA,NA,NA,v3
